2026-08-11 02:21:51 | INFO     | root | Logging em arquivo: C:\Users\LUCAS\Meu Canto\TCC\Hedge-Fund-Lab\data\logs\hedgefund.log (nível=INFO)
2026-08-11 02:21:52 | INFO     | generate_dashboard_data |   VALE3.SA: indicadores já existentes no banco
2026-08-11 02:21:52 | INFO     | generate_dashboard_data |   VALE3.SA: período 2016-01-04 → 2026-08-05  (2639 pregões)
2026-08-11 02:23:26 | INFO     | hedgefund.engine | Data: 2026-06-25 | Técnicos: NENHUM (100%) | Risco: APROVADO | PM: MANTER (0%) -> Analista recomendou manter
2026-08-11 02:23:36 | INFO     | hedgefund.engine | Data: 2026-07-02 | Técnicos: NENHUM (0%) | Risco: APROVADO | PM: MANTER (0%) -> Analista recomendou manter
2026-08-11 02:23:47 | INFO     | hedgefund.engine | Data: 2026-07-09 | Técnicos: NENHUM (0%) | Risco: APROVADO | PM: MANTER (0%) -> Analista recomendou manter
2026-08-11 02:23:57 | INFO     | hedgefund.engine | Data: 2026-07-16 | Técnicos: NENHUM (0%) | Risco: APROVADO | PM: MANTER (0%) -> Analista recomendou manter
2026-08-16 22:27:19 | INFO     | root | Logging em arquivo: C:\Users\LUCAS\Meu Canto\TCC\Hedge-Fund-Lab\data\logs\hedgefund.log (nível=INFO)
2026-08-16 22:27:19 | INFO     | __main__ | Config carregada | db=postgresql://postgres:password@127.0.0.1:5435/hedgefundlab tickers=['PETR4.SA', 'VALE3.SA', 'ITUB4.SA', 'BBDC4.SA', 'BBAS3.SA', 'ABEV3.SA', 'WEGE3.SA', 'CMIG4.SA', 'RENT3.SA', 'SUZB3.SA'] periodo=2016-01-01→2026-08-05 batch=1000 cache=data/raw log=data/logs/hedgefund.log
2026-08-16 22:27:22 | INFO     | prefect.engine | Created flow run 'woodoo-axolotl' for flow 'pipeline-etl'
2026-08-16 22:27:25 | ERROR    | prefect.flow_runs | Crash detected! Execution was aborted by an interrupt signal.
2026-08-16 22:27:41 | INFO     | root | Logging em arquivo: C:\Users\LUCAS\Meu Canto\TCC\Hedge-Fund-Lab\data\logs\hedgefund.log (nível=INFO)
2026-08-16 22:27:41 | INFO     | __main__ | Config carregada | db=postgresql://postgres:password@127.0.0.1:5435/hedgefundlab tickers=['PETR4.SA', 'VALE3.SA', 'ITUB4.SA', 'BBDC4.SA', 'BBAS3.SA', 'ABEV3.SA', 'WEGE3.SA', 'CMIG4.SA', 'RENT3.SA', 'SUZB3.SA'] periodo=2016-01-01→2026-08-05 batch=1000 cache=data/raw log=data/logs/hedgefund.log
2026-08-16 22:27:42 | INFO     | prefect.engine | Created flow run 'elite-rat' for flow 'pipeline-etl'
2026-08-16 22:27:42 | INFO     | prefect.flow_runs | Created task run 'extract_task-0' for task 'extract_task'
2026-08-16 22:27:42 | INFO     | prefect.flow_runs | Executing 'extract_task-0' immediately...
2026-08-16 22:27:43 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:43 | INFO     | prefect.flow_runs | Created task run 'transform_task-0' for task 'transform_task'
2026-08-16 22:27:43 | INFO     | prefect.flow_runs | Executing 'transform_task-0' immediately...
2026-08-16 22:27:43 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:43 | INFO     | prefect.flow_runs | Created task run 'load_task-0' for task 'load_task'
2026-08-16 22:27:43 | INFO     | prefect.flow_runs | Executing 'load_task-0' immediately...
2026-08-16 22:27:44 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:44 | INFO     | prefect.flow_runs | Created task run 'extract_task-1' for task 'extract_task'
2026-08-16 22:27:44 | INFO     | prefect.flow_runs | Executing 'extract_task-1' immediately...
2026-08-16 22:27:44 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:44 | INFO     | prefect.flow_runs | Created task run 'transform_task-1' for task 'transform_task'
2026-08-16 22:27:44 | INFO     | prefect.flow_runs | Executing 'transform_task-1' immediately...
2026-08-16 22:27:44 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:44 | INFO     | prefect.flow_runs | Created task run 'load_task-1' for task 'load_task'
2026-08-16 22:27:44 | INFO     | prefect.flow_runs | Executing 'load_task-1' immediately...
2026-08-16 22:27:45 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:45 | INFO     | prefect.flow_runs | Created task run 'extract_task-2' for task 'extract_task'
2026-08-16 22:27:45 | INFO     | prefect.flow_runs | Executing 'extract_task-2' immediately...
2026-08-16 22:27:45 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:45 | INFO     | prefect.flow_runs | Created task run 'transform_task-2' for task 'transform_task'
2026-08-16 22:27:45 | INFO     | prefect.flow_runs | Executing 'transform_task-2' immediately...
2026-08-16 22:27:45 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:45 | INFO     | prefect.flow_runs | Created task run 'load_task-2' for task 'load_task'
2026-08-16 22:27:45 | INFO     | prefect.flow_runs | Executing 'load_task-2' immediately...
2026-08-16 22:27:46 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:46 | INFO     | prefect.flow_runs | Created task run 'extract_task-3' for task 'extract_task'
2026-08-16 22:27:46 | INFO     | prefect.flow_runs | Executing 'extract_task-3' immediately...
2026-08-16 22:27:46 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:46 | INFO     | prefect.flow_runs | Created task run 'transform_task-3' for task 'transform_task'
2026-08-16 22:27:46 | INFO     | prefect.flow_runs | Executing 'transform_task-3' immediately...
2026-08-16 22:27:47 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:47 | INFO     | prefect.flow_runs | Created task run 'load_task-3' for task 'load_task'
2026-08-16 22:27:47 | INFO     | prefect.flow_runs | Executing 'load_task-3' immediately...
2026-08-16 22:27:48 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:48 | INFO     | prefect.flow_runs | Created task run 'extract_task-4' for task 'extract_task'
2026-08-16 22:27:48 | INFO     | prefect.flow_runs | Executing 'extract_task-4' immediately...
2026-08-16 22:27:48 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:48 | INFO     | prefect.flow_runs | Created task run 'transform_task-4' for task 'transform_task'
2026-08-16 22:27:48 | INFO     | prefect.flow_runs | Executing 'transform_task-4' immediately...
2026-08-16 22:27:48 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:48 | INFO     | prefect.flow_runs | Created task run 'load_task-4' for task 'load_task'
2026-08-16 22:27:48 | INFO     | prefect.flow_runs | Executing 'load_task-4' immediately...
2026-08-16 22:27:49 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:49 | INFO     | prefect.flow_runs | Created task run 'extract_task-5' for task 'extract_task'
2026-08-16 22:27:49 | INFO     | prefect.flow_runs | Executing 'extract_task-5' immediately...
2026-08-16 22:27:49 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:49 | INFO     | prefect.flow_runs | Created task run 'transform_task-5' for task 'transform_task'
2026-08-16 22:27:49 | INFO     | prefect.flow_runs | Executing 'transform_task-5' immediately...
2026-08-16 22:27:49 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:49 | INFO     | prefect.flow_runs | Created task run 'load_task-5' for task 'load_task'
2026-08-16 22:27:49 | INFO     | prefect.flow_runs | Executing 'load_task-5' immediately...
2026-08-16 22:27:50 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:50 | INFO     | prefect.flow_runs | Created task run 'extract_task-6' for task 'extract_task'
2026-08-16 22:27:50 | INFO     | prefect.flow_runs | Executing 'extract_task-6' immediately...
2026-08-16 22:27:50 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:50 | INFO     | prefect.flow_runs | Created task run 'transform_task-6' for task 'transform_task'
2026-08-16 22:27:50 | INFO     | prefect.flow_runs | Executing 'transform_task-6' immediately...
2026-08-16 22:27:50 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:50 | INFO     | prefect.flow_runs | Created task run 'load_task-6' for task 'load_task'
2026-08-16 22:27:50 | INFO     | prefect.flow_runs | Executing 'load_task-6' immediately...
2026-08-16 22:27:51 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:51 | INFO     | prefect.flow_runs | Created task run 'extract_task-7' for task 'extract_task'
2026-08-16 22:27:51 | INFO     | prefect.flow_runs | Executing 'extract_task-7' immediately...
2026-08-16 22:27:51 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:51 | INFO     | prefect.flow_runs | Created task run 'transform_task-7' for task 'transform_task'
2026-08-16 22:27:51 | INFO     | prefect.flow_runs | Executing 'transform_task-7' immediately...
2026-08-16 22:27:52 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:52 | INFO     | prefect.flow_runs | Created task run 'load_task-7' for task 'load_task'
2026-08-16 22:27:52 | INFO     | prefect.flow_runs | Executing 'load_task-7' immediately...
2026-08-16 22:27:53 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:53 | INFO     | prefect.flow_runs | Created task run 'extract_task-8' for task 'extract_task'
2026-08-16 22:27:53 | INFO     | prefect.flow_runs | Executing 'extract_task-8' immediately...
2026-08-16 22:27:53 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:53 | INFO     | prefect.flow_runs | Created task run 'transform_task-8' for task 'transform_task'
2026-08-16 22:27:53 | INFO     | prefect.flow_runs | Executing 'transform_task-8' immediately...
2026-08-16 22:27:53 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:53 | INFO     | prefect.flow_runs | Created task run 'load_task-8' for task 'load_task'
2026-08-16 22:27:53 | INFO     | prefect.flow_runs | Executing 'load_task-8' immediately...
2026-08-16 22:27:54 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:54 | INFO     | prefect.flow_runs | Created task run 'extract_task-9' for task 'extract_task'
2026-08-16 22:27:54 | INFO     | prefect.flow_runs | Executing 'extract_task-9' immediately...
2026-08-16 22:27:54 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:54 | INFO     | prefect.flow_runs | Created task run 'transform_task-9' for task 'transform_task'
2026-08-16 22:27:54 | INFO     | prefect.flow_runs | Executing 'transform_task-9' immediately...
2026-08-16 22:27:54 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:54 | INFO     | prefect.flow_runs | Created task run 'load_task-9' for task 'load_task'
2026-08-16 22:27:54 | INFO     | prefect.flow_runs | Executing 'load_task-9' immediately...
2026-08-16 22:27:55 | INFO     | prefect.task_runs | Finished in state Completed()
2026-08-16 22:27:55 | INFO     | prefect.flow_runs | Finished in state Completed('All states completed.')
2026-08-16 22:27:59 | INFO     | root | Logging em arquivo: C:\Users\LUCAS\Meu Canto\TCC\Hedge-Fund-Lab\data\logs\hedgefund.log (nível=INFO)
2026-08-16 22:27:59 | INFO     | generate_dashboard_data | ⏱  Início da execução
2026-08-16 22:27:59 | INFO     | generate_dashboard_data | ============================================================
2026-08-16 22:27:59 | INFO     | generate_dashboard_data | GERADOR DE DADOS DO DASHBOARD (fonte: banco)
2026-08-16 22:27:59 | INFO     | generate_dashboard_data | Tickers: ['PETR4.SA', 'VALE3.SA', 'ITUB4.SA', 'BBDC4.SA', 'BBAS3.SA', 'ABEV3.SA', 'WEGE3.SA', 'CMIG4.SA', 'RENT3.SA', 'SUZB3.SA']
2026-08-16 22:27:59 | INFO     | generate_dashboard_data | Período: 2016-01-01 → 2026-08-05
2026-08-16 22:27:59 | INFO     | generate_dashboard_data | Banco: postgresql://postgres:password@127.0.0.1:5435/hedgefundlab
2026-08-16 22:27:59 | INFO     | generate_dashboard_data | ============================================================
2026-08-16 22:27:59 | INFO     | generate_dashboard_data | Banco com dados completos para 10 tickers
2026-08-16 22:27:59 | INFO     | generate_dashboard_data | Banco já possui dados completos.
2026-08-16 22:27:59 | INFO     | generate_dashboard_data | ⏱  Banco verificado/populado  [0s]
2026-08-16 22:27:59 | INFO     | generate_dashboard_data |   PETR4.SA: indicadores já existentes no banco
2026-08-16 22:27:59 | INFO     | generate_dashboard_data |   PETR4.SA: período 2016-01-04 → 2026-08-05  (2639 pregões)
2026-08-16 22:27:59 | INFO     | generate_dashboard_data |   VALE3.SA: indicadores já existentes no banco
2026-08-16 22:27:59 | INFO     | generate_dashboard_data |   VALE3.SA: período 2016-01-04 → 2026-08-05  (2639 pregões)
2026-08-16 22:27:59 | INFO     | generate_dashboard_data |   ITUB4.SA: indicadores já existentes no banco
2026-08-16 22:27:59 | INFO     | generate_dashboard_data |   ITUB4.SA: período 2016-01-04 → 2026-08-05  (2639 pregões)
2026-08-16 22:27:59 | INFO     | generate_dashboard_data |   BBDC4.SA: indicadores já existentes no banco
2026-08-16 22:27:59 | INFO     | generate_dashboard_data |   BBDC4.SA: período 2016-01-04 → 2026-08-05  (2639 pregões)
2026-08-16 22:28:00 | INFO     | generate_dashboard_data |   BBAS3.SA: indicadores já existentes no banco
2026-08-16 22:28:00 | INFO     | generate_dashboard_data |   BBAS3.SA: período 2016-01-04 → 2026-08-05  (2639 pregões)
2026-08-16 22:28:00 | INFO     | generate_dashboard_data |   ABEV3.SA: indicadores já existentes no banco
2026-08-16 22:28:00 | INFO     | generate_dashboard_data |   ABEV3.SA: período 2016-01-04 → 2026-08-05  (2639 pregões)
2026-08-16 22:28:00 | INFO     | generate_dashboard_data |   WEGE3.SA: indicadores já existentes no banco
2026-08-16 22:28:00 | INFO     | generate_dashboard_data |   WEGE3.SA: período 2016-01-04 → 2026-08-05  (2639 pregões)
2026-08-16 22:28:00 | INFO     | generate_dashboard_data |   CMIG4.SA: indicadores já existentes no banco
2026-08-16 22:28:00 | INFO     | generate_dashboard_data |   CMIG4.SA: período 2016-01-04 → 2026-08-05  (2639 pregões)
2026-08-16 22:28:00 | INFO     | generate_dashboard_data |   RENT3.SA: indicadores já existentes no banco
2026-08-16 22:28:00 | INFO     | generate_dashboard_data |   RENT3.SA: período 2016-01-04 → 2026-08-05  (2639 pregões)
2026-08-16 22:28:00 | INFO     | generate_dashboard_data |   SUZB3.SA: indicadores já existentes no banco
2026-08-16 22:28:00 | INFO     | generate_dashboard_data |   SUZB3.SA: período 2016-01-04 → 2026-08-05  (2639 pregões)
2026-08-16 22:28:01 | INFO     | generate_dashboard_data | Dados OK: 10/10 tickers (fonte: banco)
2026-08-16 22:28:01 | INFO     | generate_dashboard_data | Tickers OK: PETR4.SA, VALE3.SA, ITUB4.SA, BBDC4.SA, BBAS3.SA, ABEV3.SA, WEGE3.SA, CMIG4.SA, RENT3.SA, SUZB3.SA
2026-08-16 22:28:01 | INFO     | generate_dashboard_data | ⏱  Dados lidos do banco  [2s]
2026-08-16 22:28:01 | INFO     | generate_dashboard_data | ────────────────────────────────────────────────────────────
2026-08-16 22:28:01 | INFO     | generate_dashboard_data | FASE: Backtests Single-Asset (10 tickers)
2026-08-16 22:28:01 | INFO     | generate_dashboard_data | ────────────────────────────────────────────────────────────
2026-08-16 22:28:03 | INFO     | src.strategies.sma_cross | SMACross criada: fast=50 slow=200
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BollingerBandsStrategy criada: window=20 k=2.0
2026-08-16 22:28:03 | INFO     | src.strategies.buy_and_hold | BuyAndHold: entrada em 2016-01-04 00:00:00 a R$ 1.78
2026-08-16 22:28:03 | INFO     | src.backtesting.engine | Backtest iniciado: capital=100000.00, 2639 dias, estrategia=Buy and Hold
2026-08-16 22:28:03 | INFO     | src.backtesting.engine | Backtest concluído: 100000.00 → 2362210.61 (2262.21%) | 1 trades | custos=CostModel
2026-08-16 22:28:03 | INFO     | src.strategies.sma_cross | DEATH CROSS em 2017-05-03 00:00:00: fast=3.73 slow=3.74
2026-08-16 22:28:03 | INFO     | src.strategies.sma_cross | GOLDEN CROSS em 2017-10-03 00:00:00: fast=3.67 slow=3.66
2026-08-16 22:28:03 | INFO     | src.strategies.sma_cross | DEATH CROSS em 2018-07-23 00:00:00: fast=4.81 slow=4.83
2026-08-16 22:28:03 | INFO     | src.strategies.sma_cross | GOLDEN CROSS em 2018-09-27 00:00:00: fast=5.04 slow=5.03
2026-08-16 22:28:03 | INFO     | src.strategies.sma_cross | DEATH CROSS em 2019-10-01 00:00:00: fast=7.12 slow=7.12
2026-08-16 22:28:03 | INFO     | src.strategies.sma_cross | GOLDEN CROSS em 2019-10-23 00:00:00: fast=7.24 slow=7.23
2026-08-16 22:28:03 | INFO     | src.strategies.sma_cross | DEATH CROSS em 2020-03-17 00:00:00: fast=7.47 slow=7.53
2026-08-16 22:28:03 | INFO     | src.strategies.sma_cross | GOLDEN CROSS em 2020-11-24 00:00:00: fast=5.82 slow=5.81
2026-08-16 22:28:03 | INFO     | src.strategies.sma_cross | DEATH CROSS em 2021-04-28 00:00:00: fast=6.64 slow=6.66
2026-08-16 22:28:03 | INFO     | src.strategies.sma_cross | GOLDEN CROSS em 2021-05-18 00:00:00: fast=6.73 slow=6.71
2026-08-16 22:28:03 | INFO     | src.strategies.sma_cross | DEATH CROSS em 2023-01-06 00:00:00: fast=13.72 slow=13.75
2026-08-16 22:28:03 | INFO     | src.strategies.sma_cross | GOLDEN CROSS em 2023-06-05 00:00:00: fast=14.83 slow=14.76
2026-08-16 22:28:03 | INFO     | src.strategies.sma_cross | DEATH CROSS em 2025-04-29 00:00:00: fast=30.53 slow=30.56
2026-08-16 22:28:03 | INFO     | src.strategies.sma_cross | GOLDEN CROSS em 2025-12-02 00:00:00: fast=29.33 slow=29.31
2026-08-16 22:28:03 | INFO     | src.backtesting.engine | Backtest iniciado: capital=100000.00, 2639 dias, estrategia=SMA Cross (50/200)
2026-08-16 22:28:03 | INFO     | src.backtesting.engine | Backtest concluído: 100000.00 → 270041.51 (170.04%) | 13 trades | custos=CostModel
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2016-02-22 00:00:00: preço=1.30 > banda_sup=1.28
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2016-03-01 00:00:00: preço=1.37 > banda_sup=1.36
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2016-04-13 00:00:00: preço=2.45 > banda_sup=2.38
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2016-04-15 00:00:00: preço=2.50 > banda_sup=2.47
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB COMPRA em 2016-05-19 00:00:00: preço=2.32 < banda_inf=2.34
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2016-06-21 00:00:00: preço=2.46 > banda_sup=2.45
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2016-07-11 00:00:00: preço=2.68 > banda_sup=2.67
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2016-07-14 00:00:00: preço=2.82 > banda_sup=2.80
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2016-07-18 00:00:00: preço=2.98 > banda_sup=2.93
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2016-08-16 00:00:00: preço=3.23 > banda_sup=3.22
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2016-09-02 00:00:00: preço=3.51 > banda_sup=3.49
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2016-10-05 00:00:00: preço=3.77 > banda_sup=3.74
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2016-10-14 00:00:00: preço=4.20 > banda_sup=4.19
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB COMPRA em 2016-11-11 00:00:00: preço=3.62 < banda_inf=3.85
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB COMPRA em 2016-12-19 00:00:00: preço=3.71 < banda_inf=3.73
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB COMPRA em 2017-01-30 00:00:00: preço=3.83 < banda_inf=3.86
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB COMPRA em 2017-03-08 00:00:00: preço=3.76 < banda_inf=3.77
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB COMPRA em 2017-03-14 00:00:00: preço=3.51 < banda_inf=3.59
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB COMPRA em 2017-03-17 00:00:00: preço=3.40 < banda_inf=3.42
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2017-05-12 00:00:00: preço=3.99 > banda_sup=3.90
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB COMPRA em 2017-06-20 00:00:00: preço=3.06 < banda_inf=3.08
2026-08-16 22:28:03 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2017-07-12 00:00:00: preço=3.34 > banda_sup=3.30
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2017-08-22 00:00:00: preço=3.56 > banda_sup=3.55
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2017-09-05 00:00:00: preço=3.72 > banda_sup=3.72
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2017-09-20 00:00:00: preço=4.10 > banda_sup=4.10
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2017-10-25 00:00:00: preço=4.32 > banda_sup=4.32
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2017-10-27 00:00:00: preço=4.40 > banda_sup=4.37
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2017-11-06 00:00:00: preço=4.50 > banda_sup=4.48
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB COMPRA em 2017-11-14 00:00:00: preço=3.97 < banda_inf=4.07
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2017-12-26 00:00:00: preço=4.13 > banda_sup=4.12
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2018-01-02 00:00:00: preço=4.28 > banda_sup=4.24
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2018-01-17 00:00:00: preço=4.74 > banda_sup=4.69
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2018-01-24 00:00:00: preço=5.00 > banda_sup=4.94
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2018-01-26 00:00:00: preço=5.15 > banda_sup=5.11
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2018-02-23 00:00:00: preço=5.46 > banda_sup=5.43
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB COMPRA em 2018-04-04 00:00:00: preço=5.27 < banda_inf=5.27
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2018-05-09 00:00:00: preço=6.40 > banda_sup=6.20
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB COMPRA em 2018-05-24 00:00:00: preço=5.20 < banda_inf=5.25
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB COMPRA em 2018-05-28 00:00:00: preço=4.38 < banda_inf=4.77
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB COMPRA em 2018-06-01 00:00:00: preço=4.18 < banda_inf=4.21
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2018-07-02 00:00:00: preço=4.52 > banda_sup=4.50
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2018-07-24 00:00:00: preço=5.09 > banda_sup=5.09
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB COMPRA em 2018-08-17 00:00:00: preço=4.79 < banda_inf=4.81
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB COMPRA em 2018-08-21 00:00:00: preço=4.60 < banda_inf=4.67
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2018-09-18 00:00:00: preço=5.26 > banda_sup=5.17
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2018-09-27 00:00:00: preço=5.57 > banda_sup=5.44
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2018-10-02 00:00:00: preço=5.92 > banda_sup=5.73
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2018-10-08 00:00:00: preço=6.90 > banda_sup=6.57
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB COMPRA em 2018-11-13 00:00:00: preço=6.29 < banda_inf=6.34
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB COMPRA em 2018-12-10 00:00:00: preço=6.11 < banda_inf=6.20
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB COMPRA em 2018-12-18 00:00:00: preço=5.73 < banda_inf=5.77
2026-08-16 22:28:04 | INFO     | src.strategies.bollinger_bands | BB VENDA em 2019-02-04 00:00:00: preço=7.02 > banda_sup=7.00
